proteinA,Gene_Symbol,proteinB,Accession
Q9Y6G1,TMEM14A,SARS-CoV-2_nsp10,P0DTC1
P0DTU4,TRB,SARS-CoV-2_nsp10,P0DTC1
P60174,TPI1,SARS-CoV-2_nsp10,P0DTC1
Q8NDY8,TMEM52,SARS-CoV-2_nsp10,P0DTC1
Q9C0H2,TTYH3,SARS-CoV-2_nsp10,P0DTC1
Q8TAI1,TYMSOS,SARS-CoV-2_nsp10,P0DTC1
Q8N3L3,TXLNB,SARS-CoV-2_nsp10,P0DTC1
Q9UPQ7,PDZRN3,SARS-CoV-2_nsp10,P0DTC1
Q8N142,ADSS1,SARS-CoV-2_nsp10,P0DTC1
C9J798,RASA4B,SARS-CoV-2_nsp10,P0DTC1
Q9BQY4,RHOXF2,SARS-CoV-2_nsp10,P0DTC1
Q93091,RNASE6,SARS-CoV-2_nsp10,P0DTC1
Q96EN9,REX1BD,SARS-CoV-2_nsp10,P0DTC1
P35250,RFC2,SARS-CoV-2_nsp10,P0DTC1
P84098,RPL19,SARS-CoV-2_nsp10,P0DTC1
P32969,RPL9,SARS-CoV-2_nsp10,P0DTC1
Q5VYV7,SLX4IP,SARS-CoV-2_nsp10,P0DTC1
Q8IY92,SLX4,SARS-CoV-2_nsp10,P0DTC1
Q15459,SF3A1,SARS-CoV-2_nsp10,P0DTC1
O60292,SIPA1L3,SARS-CoV-2_nsp10,P0DTC1
Q12874,SF3A3,SARS-CoV-2_nsp10,P0DTC1
Q96P16,RPRD1A,SARS-CoV-2_nsp10,P0DTC1
Q9NQG5,RPRD1B,SARS-CoV-2_nsp10,P0DTC1
Q11201,ST3GAL1,SARS-CoV-2_nsp10,P0DTC1
Q9NQW1,SEC31B,SARS-CoV-2_nsp10,P0DTC1
Q9NZV5,SELENON,SARS-CoV-2_nsp10,P0DTC1
Q9GZV3,SLC5A7,SARS-CoV-2_nsp10,P0DTC1
Q8N1S5,SLC39A11,SARS-CoV-2_nsp10,P0DTC1
Q8WUA4,GTF3C2,SARS-CoV-2_nsp10,P0DTC1
Q9BT49,THAP7,SARS-CoV-2_nsp10,P0DTC1
P35716,SOX11,SARS-CoV-2_nsp10,P0DTC1
Q92959,SLCO2A1,SARS-CoV-2_nsp10,P0DTC1
Q9NY99,SNTG2,SARS-CoV-2_nsp10,P0DTC1
Q8IY18,SMC5,SARS-CoV-2_nsp10,P0DTC1
A6NNV3,SPDYE16,SARS-CoV-2_nsp10,P0DTC1
Q92529,SHC3,SARS-CoV-2_nsp10,P0DTC1
Q8NFR3,SPTSSB,SARS-CoV-2_nsp10,P0DTC1
Q5MJ07,SPANXN5,SARS-CoV-2_nsp10,P0DTC1
Q96PV0,SYNGAP1,SARS-CoV-2_nsp10,P0DTC1
Q9H2D6,TRIOBP,SARS-CoV-2_nsp10,P0DTC1
Q9H061,TMEM126A,SARS-CoV-2_nsp10,P0DTC1
Q8N4L1,TMEM151A,SARS-CoV-2_nsp10,P0DTC1
Q15545,TAF7,SARS-CoV-2_nsp10,P0DTC1
P0DSN6,TAS2R33,SARS-CoV-2_nsp10,P0DTC1
Q5ST30,VARS2,SARS-CoV-2_nsp10,P0DTC1
Q96GT9,XAGE2,SARS-CoV-2_nsp10,P0DTC1
Q658N2,WSCD1,SARS-CoV-2_nsp10,P0DTC1
A6NFA1,TRABD2B,SARS-CoV-2_nsp10,P0DTC1
Q9H5Q4,TFB2M,SARS-CoV-2_nsp10,P0DTC1
Q15643,TRIP11,SARS-CoV-2_nsp10,P0DTC1
Q92973,TNPO1,SARS-CoV-2_nsp10,P0DTC1
Q9BW30,TPPP3,SARS-CoV-2_nsp10,P0DTC1
Q8IWZ4,TRIM48,SARS-CoV-2_nsp10,P0DTC1
Q8NGY6,OR6N2,SARS-CoV-2_nsp10,P0DTC1
Q8TAD7,OCC1,SARS-CoV-2_nsp10,P0DTC1
Q68BL8,OLFML2B,SARS-CoV-2_nsp10,P0DTC1
Q8NGN5,OR10G8,SARS-CoV-2_nsp10,P0DTC1
Q8NGG4,OR8H1,SARS-CoV-2_nsp10,P0DTC1
Q5VVQ6,YOD1,SARS-CoV-2_nsp10,P0DTC1
P52948,NUP98,SARS-CoV-2_nsp10,P0DTC1
Q15366,PCBP2,SARS-CoV-2_nsp10,P0DTC1
P13796,LCP1,SARS-CoV-2_nsp10,P0DTC1
Q96GM1,PLPPR2,SARS-CoV-2_nsp10,P0DTC1
P54278,PMS2,SARS-CoV-2_nsp10,P0DTC1
Q13835,PKP1,SARS-CoV-2_nsp10,P0DTC1
P01236,PRL,SARS-CoV-2_nsp10,P0DTC1
P30872,SSTR1,SARS-CoV-2_nsp10,P0DTC1
Q9H2B4,SLC26A1,SARS-CoV-2_nsp10,P0DTC1
Q5VUM1,SDHAF4,SARS-CoV-2_nsp10,P0DTC1
Q8TBB0,THAP6,SARS-CoV-2_nsp10,P0DTC1
Q504Y0,SLC39A12,SARS-CoV-2_nsp10,P0DTC1
Q92759,GTF2H4,SARS-CoV-2_nsp10,P0DTC1
Q9UKN8,GTF3C4,SARS-CoV-2_nsp10,P0DTC1
Q6ZYL4,GTF2H5,SARS-CoV-2_nsp10,P0DTC1
P24557,TBXAS1,SARS-CoV-2_nsp10,P0DTC1
Q9NZI6,TFCP2L1,SARS-CoV-2_nsp10,P0DTC1
Q8IUE1,TGIF2LX,SARS-CoV-2_nsp10,P0DTC1
Q8IUE0,TGIF2LY,SARS-CoV-2_nsp10,P0DTC1
Q9HAS3,SLC28A3,SARS-CoV-2_nsp10,P0DTC1
Q15858,SCN9A,SARS-CoV-2_nsp10,P0DTC1
Q12800,TFCP2,SARS-CoV-2_nsp10,P0DTC1
P0CK96,SLC35E2B,SARS-CoV-2_nsp10,P0DTC1
P37088,SCNN1A,SARS-CoV-2_nsp10,P0DTC1
Q13569,TDG,SARS-CoV-2_nsp10,P0DTC1
Q8WUH2,TGFBRAP1,SARS-CoV-2_nsp10,P0DTC1
Q6U841,SLC4A10,SARS-CoV-2_nsp10,P0DTC1
O14948,TFEC,SARS-CoV-2_nsp10,P0DTC1
P68366,TUBA4A,SARS-CoV-2_nsp10,P0DTC1
O94956,SLCO2B1,SARS-CoV-2_nsp10,P0DTC1
P68363,TUBA1B,SARS-CoV-2_nsp10,P0DTC1
Q9Y566,SHANK1,SARS-CoV-2_nsp10,P0DTC1
Q9NPE6,SPAG4,SARS-CoV-2_nsp10,P0DTC1
Q629K1,TRIQK,SARS-CoV-2_nsp10,P0DTC1
O60284,ST18,SARS-CoV-2_nsp10,P0DTC1
Q9UJZ1,STOML2,SARS-CoV-2_nsp10,P0DTC1
Q9NV64,TMEM39A,SARS-CoV-2_nsp10,P0DTC1
O43704,SULT1B1,SARS-CoV-2_nsp10,P0DTC1
O43752,STX6,SARS-CoV-2_nsp10,P0DTC1
Q9NZ72,STMN3,SARS-CoV-2_nsp10,P0DTC1
E0CX11,STMP1,SARS-CoV-2_nsp10,P0DTC1
O94864,SUPT7L,SARS-CoV-2_nsp10,P0DTC1
O00506,STK25,SARS-CoV-2_nsp10,P0DTC1
Q9Y6E0,STK24,SARS-CoV-2_nsp10,P0DTC1
O95772,STARD3NL,SARS-CoV-2_nsp10,P0DTC1
Q9BWG4,SSBP4,SARS-CoV-2_nsp10,P0DTC1
Q96SI9,STRBP,SARS-CoV-2_nsp10,P0DTC1
Q8NHS9,SPATA22,SARS-CoV-2_nsp10,P0DTC1
Q6UWL2,SUSD1,SARS-CoV-2_nsp10,P0DTC1
Q9P0T7,TMEM9,SARS-CoV-2_nsp10,P0DTC1
P02549,SPTA1,SARS-CoV-2_nsp10,P0DTC1
O95793,STAU1,SARS-CoV-2_nsp10,P0DTC1
Q9HAC7,SUGCT,SARS-CoV-2_nsp10,P0DTC1
P40337,VHL,SARS-CoV-2_nsp10,P0DTC1
Q17RP2,TIGD6,SARS-CoV-2_nsp10,P0DTC1
Q96LM6,TEX37,SARS-CoV-2_nsp10,P0DTC1
Q9NU19,TBC1D22B,SARS-CoV-2_nsp10,P0DTC1
Q9NPI0,TMEM138,SARS-CoV-2_nsp10,P0DTC1
P59090,TSPEAR-AS2,SARS-CoV-2_nsp10,P0DTC1
Q5W5X9,TTC23,SARS-CoV-2_nsp10,P0DTC1
Q2NL82,TSR1,SARS-CoV-2_nsp10,P0DTC1
Q9NYI0,PSD3,SARS-CoV-2_nsp10,P0DTC1
Q9NRF8,CTPS2,SARS-CoV-2_nsp10,P0DTC1
Q9H2T7,RANBP17,SARS-CoV-2_nsp10,P0DTC1
Q8WWW0,RASSF5,SARS-CoV-2_nsp10,P0DTC1
P46782,RPS5,SARS-CoV-2_nsp10,P0DTC1
P62851,RPS25,SARS-CoV-2_nsp10,P0DTC1
Q9H0K4,RSPH6A,SARS-CoV-2_nsp10,P0DTC1
Q9BWD3,RTL8A,SARS-CoV-2_nsp10,P0DTC1
Q17RB0,RTL8B,SARS-CoV-2_nsp10,P0DTC1
P37837,TALDO1,SARS-CoV-2_nsp10,P0DTC1
Q86VY9,TMEM200A,SARS-CoV-2_nsp10,P0DTC1
Q69YZ2,TMEM200B,SARS-CoV-2_nsp10,P0DTC1
Q8IXB3,TRARG1,SARS-CoV-2_nsp10,P0DTC1
Q9UHA2,SS18L2,SARS-CoV-2_nsp10,P0DTC1
P48443,RXRG,SARS-CoV-2_nsp10,P0DTC1
Q9UI15,TAGLN3,SARS-CoV-2_nsp10,P0DTC1
Q96CQ1,SLC25A36,SARS-CoV-2_nsp10,P0DTC1
P04271,S100B,SARS-CoV-2_nsp10,P0DTC1
P29377,S100G,SARS-CoV-2_nsp10,P0DTC1
Q9Y6M7,SLC4A7,SARS-CoV-2_nsp10,P0DTC1
Q9BQF6,SENP7,SARS-CoV-2_nsp10,P0DTC1
P17900,GM2A,SARS-CoV-2_nsp10,P0DTC1
P18405,SRD5A1,SARS-CoV-2_nsp10,P0DTC1
Q9P0V9,SEPTIN10,SARS-CoV-2_nsp10,P0DTC1
P29083,GTF2E1,SARS-CoV-2_nsp10,P0DTC1
Q6NUK1,SLC25A24,SARS-CoV-2_nsp10,P0DTC1
Q01959,SLC6A3,SARS-CoV-2_nsp10,P0DTC1
P29084,GTF2E2,SARS-CoV-2_nsp10,P0DTC1
Q8WU76,SCFD2,SARS-CoV-2_nsp10,P0DTC1
Q9GZN6,SLC6A16,SARS-CoV-2_nsp10,P0DTC1
P07602,PSAP,SARS-CoV-2_nsp10,P0DTC1
Q96N87,SLC6A18,SARS-CoV-2_nsp10,P0DTC1
P21583,KITLG,SARS-CoV-2_nsp10,P0DTC1
A0A286YEY9,SCYGR1,SARS-CoV-2_nsp10,P0DTC1
A0A286YF60,SCYGR3,SARS-CoV-2_nsp10,P0DTC1
O95104,SCAF4,SARS-CoV-2_nsp10,P0DTC1
A0A286YF01,SCYGR7,SARS-CoV-2_nsp10,P0DTC1
A0A286YF46,SCYGR5,SARS-CoV-2_nsp10,P0DTC1
A0A286YEX9,SCYGR10,SARS-CoV-2_nsp10,P0DTC1
Q9UN30,SCML1,SARS-CoV-2_nsp10,P0DTC1
Q93073,SECISBP2L,SARS-CoV-2_nsp10,P0DTC1
P31431,SDC4,SARS-CoV-2_nsp10,P0DTC1
P35498,SCN1A,SARS-CoV-2_nsp10,P0DTC1
O00560,SDCBP,SARS-CoV-2_nsp10,P0DTC1
O15041,SEMA3E,SARS-CoV-2_nsp10,P0DTC1
Q8IZD0,SAMD14,SARS-CoV-2_nsp10,P0DTC1
Q99470,SDF2,SARS-CoV-2_nsp10,P0DTC1
O43865,AHCYL1,SARS-CoV-2_nsp10,P0DTC1
Q8NBW4,SLC38A9,SARS-CoV-2_nsp10,P0DTC1
P0DI80,SMIM6,SARS-CoV-2_nsp10,P0DTC1
Q9H788,SH2D4A,SARS-CoV-2_nsp10,P0DTC1
H3BMG3,SMKR1,SARS-CoV-2_nsp10,P0DTC1
Q9HBM1,SPC25,SARS-CoV-2_nsp10,P0DTC1
P0C7X1,TBC1D3H,SARS-CoV-2_nsp10,P0DTC1
Q71RC9,SMIM5,SARS-CoV-2_nsp10,P0DTC1
P29353,SHC1,SARS-CoV-2_nsp10,P0DTC1
O00193,SMAP,SARS-CoV-2_nsp10,P0DTC1
Q96QR1,SCGB3A1,SARS-CoV-2_nsp10,P0DTC1
Q8IX01,SUGP2,SARS-CoV-2_nsp10,P0DTC1
Q7Z7C7,STRA8,SARS-CoV-2_nsp10,P0DTC1
Q5VSL9,STRIP1,SARS-CoV-2_nsp10,P0DTC1
Q68D10,SPTY2D1,SARS-CoV-2_nsp10,P0DTC1
Q9Y5J9,TIMM8B,SARS-CoV-2_nsp10,P0DTC1
O43291,SPINT2,SARS-CoV-2_nsp10,P0DTC1
Q9H254,SPTBN4,SARS-CoV-2_nsp10,P0DTC1
P82094,TMF1,SARS-CoV-2_nsp10,P0DTC1
O15270,SPTLC2,SARS-CoV-2_nsp10,P0DTC1
O75940,SMNDC1,SARS-CoV-2_nsp10,P0DTC1
Q9UH65,SWAP70,SARS-CoV-2_nsp10,P0DTC1
O60294,LCMT2,SARS-CoV-2_nsp10,P0DTC1
O75157,TSC22D2,SARS-CoV-2_nsp10,P0DTC1
Q969F0,FATE1,SARS-CoV-2_nsp10,P0DTC1
Q8NHY3,GAS2L2,SARS-CoV-2_nsp10,P0DTC1
Q16658,FSCN1,SARS-CoV-2_nsp10,P0DTC1
Q9Y261,FOXA2,SARS-CoV-2_nsp10,P0DTC1
Q8WW38,ZFPM2,SARS-CoV-2_nsp10,P0DTC1
E5RQL4,FTCDNL1,SARS-CoV-2_nsp10,P0DTC1
Q0VG06,FAAP100,SARS-CoV-2_nsp10,P0DTC1
P09601,HMOX1,SARS-CoV-2_nsp10,P0DTC1
P07093,SERPINE2,SARS-CoV-2_nsp10,P0DTC1
Q05925,EN1,SARS-CoV-2_nsp10,P0DTC1
P19622,EN2,SARS-CoV-2_nsp10,P0DTC1
Q9H936,SLC25A22,SARS-CoV-2_nsp10,P0DTC1
A6NGN9,IGLON5,SARS-CoV-2_nsp10,P0DTC1
Q9H227,GBA3,SARS-CoV-2_nsp10,P0DTC1
Q9NZC3,GDE1,SARS-CoV-2_nsp10,P0DTC1
P62873,GNB1,SARS-CoV-2_nsp10,P0DTC1
P35573,AGL,SARS-CoV-2_nsp10,P0DTC1
P09914,IFIT1,SARS-CoV-2_nsp10,P0DTC1
P50150,GNG4,SARS-CoV-2_nsp10,P0DTC1
O60573,EIF4E2,SARS-CoV-2_nsp10,P0DTC1
Q9Y547,HSPB11,SARS-CoV-2_nsp10,P0DTC1
Q9H6K1,ILRUN,SARS-CoV-2_nsp10,P0DTC1
P20810,CAST,SARS-CoV-2_nsp10,P0DTC1
Q5T013,HYI,SARS-CoV-2_nsp10,P0DTC1
Q04637,EIF4G1,SARS-CoV-2_nsp10,P0DTC1
P28472,GABRB3,SARS-CoV-2_nsp10,P0DTC1
P18507,GABRG2,SARS-CoV-2_nsp10,P0DTC1
Q8NBJ4,GOLM1,SARS-CoV-2_nsp10,P0DTC1
A6NCC3,GOLGA8O,SARS-CoV-2_nsp10,P0DTC1
Q9Y4A0,JRKL,SARS-CoV-2_nsp10,P0DTC1
Q9NS67,GPR27,SARS-CoV-2_nsp10,P0DTC1
Q8N201,INTS1,SARS-CoV-2_nsp10,P0DTC1
Q7L7L0,H2AW,SARS-CoV-2_nsp10,P0DTC1
Q9C091,GREB1L,SARS-CoV-2_nsp10,P0DTC1
O15499,GSC2,SARS-CoV-2_nsp10,P0DTC1
Q96T76,MMS19,SARS-CoV-2_nsp10,P0DTC1
Q13615,MTMR3,SARS-CoV-2_nsp10,P0DTC1
Q8NCQ3,LINC00301,SARS-CoV-2_nsp10,P0DTC1
Q6IF99,OR10K2,SARS-CoV-2_nsp10,P0DTC1
Q8NH87,OR9G1,SARS-CoV-2_nsp10,P0DTC1
Q8NGY7,OR10J6P,SARS-CoV-2_nsp10,P0DTC1
P29803,PDHA2,SARS-CoV-2_nsp10,P0DTC1
Q8NG94,OR11H1,SARS-CoV-2_nsp10,P0DTC1
P23759,PAX7,SARS-CoV-2_nsp10,P0DTC1
Q9NNZ6,PRM3,SARS-CoV-2_nsp10,P0DTC1
Q9UIG4,PSORS1C2,SARS-CoV-2_nsp10,P0DTC1
Q9BTL3,RAMAC,SARS-CoV-2_nsp10,P0DTC1
O95716,RAB3D,SARS-CoV-2_nsp10,P0DTC1
Q6IQ22,RAB12,SARS-CoV-2_nsp10,P0DTC1
Q13547,HDAC1,SARS-CoV-2_nsp10,P0DTC1
Q9Y2N7,HIF3A,SARS-CoV-2_nsp10,P0DTC1
Q9BYM8,RBCK1,SARS-CoV-2_nsp10,P0DTC1
Q9H9L3,ISG20L2,SARS-CoV-2_nsp10,P0DTC1
P31276,HOXC13,SARS-CoV-2_nsp10,P0DTC1
Q9NYD6,HOXC10,SARS-CoV-2_nsp10,P0DTC1
P17481,HOXB8,SARS-CoV-2_nsp10,P0DTC1
Q9NZH8,IL36G,SARS-CoV-2_nsp10,P0DTC1
Q14623,IHH,SARS-CoV-2_nsp10,P0DTC1
O15225,INE1,SARS-CoV-2_nsp10,P0DTC1
P02538,KRT6A,SARS-CoV-2_nsp10,P0DTC1
Q701N4,KRTAP5-2,SARS-CoV-2_nsp10,P0DTC1
Q9BYQ9,KRTAP4-8,SARS-CoV-2_nsp10,P0DTC1
Q9BQ66,KRTAP4-12,SARS-CoV-2_nsp10,P0DTC1
Q6L8G9,KRTAP5-6,SARS-CoV-2_nsp10,P0DTC1
Q9BYQ0,KRTAP9-8,SARS-CoV-2_nsp10,P0DTC1
Q6L8H1,KRTAP5-4,SARS-CoV-2_nsp10,P0DTC1
P57682,KLF3,SARS-CoV-2_nsp10,P0DTC1
Q8N6L0,KASH5,SARS-CoV-2_nsp10,P0DTC1
P01042,KNG1,SARS-CoV-2_nsp10,P0DTC1
P15382,KCNE1,SARS-CoV-2_nsp10,P0DTC1
Q92831,KAT2B,SARS-CoV-2_nsp10,P0DTC1
Q9P0G3,KLK14,SARS-CoV-2_nsp10,P0DTC1
Q12791,KCNMA1,SARS-CoV-2_nsp10,P0DTC1
P49006,MARCKSL1,SARS-CoV-2_nsp10,P0DTC1
Q96JM7,L3MBTL3,SARS-CoV-2_nsp10,P0DTC1
Q96FV0,LRRC46,SARS-CoV-2_nsp10,P0DTC1
P45452,MMP13,SARS-CoV-2_nsp10,P0DTC1
Q9Y5F3,PCDHB1,SARS-CoV-2_nsp10,P0DTC1
P61599,NAA20,SARS-CoV-2_nsp10,P0DTC1
P35579,MYH9,SARS-CoV-2_nsp10,P0DTC1
P24844,MYL9,SARS-CoV-2_nsp10,P0DTC1
A6NI61,MYMK,SARS-CoV-2_nsp10,P0DTC1
A0A1B0GTQ4,MYMX,SARS-CoV-2_nsp10,P0DTC1
Q96L15,ART5,SARS-CoV-2_nsp10,P0DTC1
O14513,NCKAP5,SARS-CoV-2_nsp10,P0DTC1
Q96MN2,NLRP4,SARS-CoV-2_nsp10,P0DTC1
Q6J4K2,SLC8B1,SARS-CoV-2_nsp10,P0DTC1
Q7Z6G3,NECAB2,SARS-CoV-2_nsp10,P0DTC1
O15522,NKX2-8,SARS-CoV-2_nsp10,P0DTC1
O94818,NOL4,SARS-CoV-2_nsp10,P0DTC1
P51957,NEK4,SARS-CoV-2_nsp10,P0DTC1
P51956,NEK3,SARS-CoV-2_nsp10,P0DTC1
Q9H3P2,NELFA,SARS-CoV-2_nsp10,P0DTC1
Q5TFE4,NT5DC1,SARS-CoV-2_nsp10,P0DTC1
Q2M2E3,ODF4,SARS-CoV-2_nsp10,P0DTC1
F8WFD2,NPIPA3,SARS-CoV-2_nsp10,P0DTC1
A4D2G3,OR2A25,SARS-CoV-2_nsp10,P0DTC1
P0C6T2,OST4,SARS-CoV-2_nsp10,P0DTC1
Q7RTW8,OTOA,SARS-CoV-2_nsp10,P0DTC1
Q8NGL4,OR5D13,SARS-CoV-2_nsp10,P0DTC1
A6NF83,NUPR2,SARS-CoV-2_nsp10,P0DTC1
Q460N5,PARP14,SARS-CoV-2_nsp10,P0DTC1
Q8N6Y1,PCDH20,SARS-CoV-2_nsp10,P0DTC1
P40425,PBX2,SARS-CoV-2_nsp10,P0DTC1
Q9BRR3,PGAP4,SARS-CoV-2_nsp10,P0DTC1
P15259,PGAM2,SARS-CoV-2_nsp10,P0DTC1
Q32M88,PGGHG,SARS-CoV-2_nsp10,P0DTC1
C9JFL3,PHGR1,SARS-CoV-2_nsp10,P0DTC1
O00628,PEX7,SARS-CoV-2_nsp10,P0DTC1
Q9NTI5,PDS5B,SARS-CoV-2_nsp10,P0DTC1
Q9H720,CWH43,SARS-CoV-2_nsp10,P0DTC1
Q9NVS9,PNPO,SARS-CoV-2_nsp10,P0DTC1
Q96KN8,PLAAT5,SARS-CoV-2_nsp10,P0DTC1
Q12972,PPP1R8,SARS-CoV-2_nsp10,P0DTC1
O15305,PMM2,SARS-CoV-2_nsp10,P0DTC1
Q9NRQ2,PLSCR4,SARS-CoV-2_nsp10,P0DTC1
Q8WY50,PLAC4,SARS-CoV-2_nsp10,P0DTC1
O75915,ARL6IP5,SARS-CoV-2_nsp10,P0DTC1
P49643,PRIM2,SARS-CoV-2_nsp10,P0DTC1
Q9HAZ2,PRDM16,SARS-CoV-2_nsp10,P0DTC1
O43395,PRPF3,SARS-CoV-2_nsp10,P0DTC1
P52272,HNRNPM,SARS-CoV-2_nsp10,P0DTC1
P32019,INPP5B,SARS-CoV-2_nsp10,P0DTC1
Q17RR3,PNLIPRP3,SARS-CoV-2_nsp10,P0DTC1
Q15223,NECTIN1,SARS-CoV-2_nsp10,P0DTC1
Q9NU22,MDN1,SARS-CoV-2_nsp10,P0DTC1
A8MSI8,LYRM9,SARS-CoV-2_nsp10,P0DTC1
Q8WZ33,MAFIP,SARS-CoV-2_nsp10,P0DTC1
P43359,MAGEA5P,SARS-CoV-2_nsp10,P0DTC1
P50579,METAP2,SARS-CoV-2_nsp10,P0DTC1
P27816,MAP4,SARS-CoV-2_nsp10,P0DTC1
Q96A59,MARVELD3,SARS-CoV-2_nsp10,P0DTC1
Q8N8Q9,NIPA2,SARS-CoV-2_nsp10,P0DTC1
Q9Y5Y7,LYVE1,SARS-CoV-2_nsp10,P0DTC1
Q14566,MCM6,SARS-CoV-2_nsp10,P0DTC1
Q9UI95,MAD2L2,SARS-CoV-2_nsp10,P0DTC1
Q9P086,MED11,SARS-CoV-2_nsp10,P0DTC1
Q9H8H3,METTL7A,SARS-CoV-2_nsp10,P0DTC1
Q86SE8,NPM2,SARS-CoV-2_nsp10,P0DTC1
Q86SM8,MRGPRE,SARS-CoV-2_nsp10,P0DTC1
Q8WTW4,NPRL2,SARS-CoV-2_nsp10,P0DTC1
P0DN77,OPN1MW2,SARS-CoV-2_nsp10,P0DTC1
Q14671,PUM1,SARS-CoV-2_nsp10,P0DTC1
P14927,UQCRB,SARS-CoV-2_nsp10,P0DTC1
P10082,PYY,SARS-CoV-2_nsp10,P0DTC1
Q86U06,RBM23,SARS-CoV-2_nsp10,P0DTC1
Q14257,RCN2,SARS-CoV-2_nsp10,P0DTC1
Q08999,RBL2,SARS-CoV-2_nsp10,P0DTC1
O15315,RAD51B,SARS-CoV-2_nsp10,P0DTC1
Q6PJF5,RHBDF2,SARS-CoV-2_nsp10,P0DTC1
Q96D21,RASD2,SARS-CoV-2_nsp10,P0DTC1
Q9H4P4,RNF41,SARS-CoV-2_nsp10,P0DTC1
Q8TA86,RP9,SARS-CoV-2_nsp10,P0DTC1
Q9P227,ARHGAP23,SARS-CoV-2_nsp10,P0DTC1
Q86VR2,RETREG3,SARS-CoV-2_nsp10,P0DTC1
Q6ZS11,RINL,SARS-CoV-2_nsp10,P0DTC1
Q02543,RPL18A,SARS-CoV-2_nsp10,P0DTC1
Q07020,RPL18,SARS-CoV-2_nsp10,P0DTC1
P82673,MRPS35,SARS-CoV-2_nsp10,P0DTC1
Q8WWV3,RTN4IP1,SARS-CoV-2_nsp10,P0DTC1
Q16799,RTN1,SARS-CoV-2_nsp10,P0DTC1
P82933,MRPS9,SARS-CoV-2_nsp10,P0DTC1
Q9NSE4,IARS2,SARS-CoV-2_nsp10,P0DTC1
Q8NHG7,SVIP,SARS-CoV-2_nsp10,P0DTC1
Q8NDZ6,TMEM161B,SARS-CoV-2_nsp10,P0DTC1
Q8WVE7,TMEM170A,SARS-CoV-2_nsp10,P0DTC1
Q16559,TAL2,SARS-CoV-2_nsp10,P0DTC1
P49591,SARS1,SARS-CoV-2_nsp10,P0DTC1
Q7Z7G0,ABI3BP,SARS-CoV-2_nsp10,P0DTC1
Q70YC4,ZNF365,SARS-CoV-2_nsp10,P0DTC1
Q9NVA4,TMEM184C,SARS-CoV-2_nsp10,P0DTC1
Q9H6P5,TASP1,SARS-CoV-2_nsp10,P0DTC1
P05386,RPLP1,SARS-CoV-2_nsp10,P0DTC1
P39023,RPL3,SARS-CoV-2_nsp10,P0DTC1
O94941,UBOX5,SARS-CoV-2_nsp10,P0DTC1
Q5GAN6,RNASE10,SARS-CoV-2_nsp10,P0DTC1
Q5GAN4,RNASE12,SARS-CoV-2_nsp10,P0DTC1
Q969K3,RNF34,SARS-CoV-2_nsp10,P0DTC1
Q92834,RPGR,SARS-CoV-2_nsp10,P0DTC1
Q9BYD1,MRPL13,SARS-CoV-2_nsp10,P0DTC1
Q9H0U6,MRPL18,SARS-CoV-2_nsp10,P0DTC1
P10153,RNASE2,SARS-CoV-2_nsp10,P0DTC1
Q8N4F7,RNF175,SARS-CoV-2_nsp10,P0DTC1
O43868,SLC28A2,SARS-CoV-2_nsp10,P0DTC1
Q9UGP8,SEC63,SARS-CoV-2_nsp10,P0DTC1
P09683,SCT,SARS-CoV-2_nsp10,P0DTC1
Q9Y5Y9,SCN10A,SARS-CoV-2_nsp10,P0DTC1
Q9UH03,SEPTIN3,SARS-CoV-2_nsp10,P0DTC1
Q7RTT9,SLC29A4,SARS-CoV-2_nsp10,P0DTC1
Q8IUI4,SNX29P2,SARS-CoV-2_nsp10,P0DTC1
Q8NBI5,SLC43A3,SARS-CoV-2_nsp10,P0DTC1
Q9UHR5,SAP30BP,SARS-CoV-2_nsp10,P0DTC1
Q5VU36,SPATA31A5,SARS-CoV-2_nsp10,P0DTC1
Q9GZW5,SCAND2P,SARS-CoV-2_nsp10,P0DTC1
Q5VVP1,SPATA31A6,SARS-CoV-2_nsp10,P0DTC1
Q8IWB4,SPATA31A7,SARS-CoV-2_nsp10,P0DTC1
B4DYI2,SPATA31C2,SARS-CoV-2_nsp10,P0DTC1
Q9BWG6,SCNM1,SARS-CoV-2_nsp10,P0DTC1
P31040,SDHA,SARS-CoV-2_nsp10,P0DTC1
Q9NS64,RPRM,SARS-CoV-2_nsp10,P0DTC1
Q9ULL8,SHROOM4,SARS-CoV-2_nsp10,P0DTC1
Q96QK8,SMIM14,SARS-CoV-2_nsp10,P0DTC1
Q92187,ST8SIA4,SARS-CoV-2_nsp10,P0DTC1
Q9UBY0,SLC9A2,SARS-CoV-2_nsp10,P0DTC1
Q96T21,SECISBP2,SARS-CoV-2_nsp10,P0DTC1
Q96K37,SLC35E1,SARS-CoV-2_nsp10,P0DTC1
A6NNN8,SLC38A8,SARS-CoV-2_nsp10,P0DTC1
Q5VWP2,TENT5C,SARS-CoV-2_nsp10,P0DTC1
Q14524,SCN5A,SARS-CoV-2_nsp10,P0DTC1
Q6P1M0,SLC27A4,SARS-CoV-2_nsp10,P0DTC1
Q96H72,SLC39A13,SARS-CoV-2_nsp10,P0DTC1
Q5K4L6,SLC27A3,SARS-CoV-2_nsp10,P0DTC1
O75443,TECTA,SARS-CoV-2_nsp10,P0DTC1
Q92664,GTF3A,SARS-CoV-2_nsp10,P0DTC1
